event_id,player_id,event_name,level_number,timestamp,session_id,revenue,platform,app_version
1223,48,level_start,7,2026-08-07T08:38:28,s_48_6_1,,Android,2.5.0
1224,48,level_fail,7,2026-08-07T08:40:51,s_48_6_1,,Android,2.5.0
1225,48,session_end,,2026-08-07T08:42:18,s_48_6_1,,Android,2.5.0
2836,115,session_start,,2026-08-07T08:55:00,s_115_6_0,,iOS,2.4.0
2837,115,level_start,1,2026-08-07T08:55:45,s_115_6_0,,iOS,2.4.0
2838,115,level_complete,1,2026-08-07T08:57:30,s_115_6_0,,iOS,2.4.0
2839,115,session_end,,2026-08-07T08:58:06,s_115_6_0,,iOS,2.4.0
4079,166,session_start,,2026-08-07T09:04:00,s_166_6_0,,iOS,2.4.0
4080,166,level_start,1,2026-08-07T09:04:46,s_166_6_0,,iOS,2.4.0
3687,153,session_start,,2026-08-07T09:06:00,s_153_6_0,,Android,2.4.0
3688,153,level_start,2,2026-08-07T09:06:39,s_153_6_0,,Android,2.4.0
4081,166,level_complete,1,2026-08-07T09:06:56,s_166_6_0,,iOS,2.4.0
4082,166,level_start,2,2026-08-07T09:07:18,s_166_6_0,,iOS,2.4.0
3689,153,level_complete,2,2026-08-07T09:08:37,s_153_6_0,,Android,2.4.0
4083,166,level_complete,2,2026-08-07T09:09:33,s_166_6_0,,iOS,2.4.0
4084,166,level_start,3,2026-08-07T09:10:02,s_166_6_0,,iOS,2.4.0
3690,153,session_end,,2026-08-07T09:10:34,s_153_6_0,,Android,2.4.0
4085,166,level_complete,3,2026-08-07T09:11:25,s_166_6_0,,iOS,2.4.0
4086,166,level_start,4,2026-08-07T09:12:33,s_166_6_0,,iOS,2.4.0
4087,166,level_complete,4,2026-08-07T09:14:23,s_166_6_0,,iOS,2.4.0
4088,166,session_end,,2026-08-07T09:15:50,s_166_6_0,,iOS,2.4.0
4307,173,session_start,,2026-08-07T10:33:00,s_173_6_0,,iOS,2.5.0
4308,173,level_start,1,2026-08-07T10:34:24,s_173_6_0,,iOS,2.5.0
4309,173,level_complete,1,2026-08-07T10:37:49,s_173_6_0,,iOS,2.5.0
406,17,session_start,,2026-08-07T10:39:00,s_17_6_0,,Android,2.4.0
4310,173,session_end,,2026-08-07T10:39:18,s_173_6_0,,iOS,2.5.0
407,17,level_start,1,2026-08-07T10:40:25,s_17_6_0,,Android,2.4.0
408,17,level_complete,1,2026-08-07T10:42:18,s_17_6_0,,Android,2.4.0
409,17,level_start,2,2026-08-07T10:42:50,s_17_6_0,,Android,2.4.0
410,17,level_fail,2,2026-08-07T10:44:07,s_17_6_0,,Android,2.4.0
411,17,level_start,3,2026-08-07T10:45:28,s_17_6_0,,Android,2.4.0
412,17,level_fail,3,2026-08-07T10:47:20,s_17_6_0,,Android,2.4.0
413,17,purchase,,2026-08-07T10:47:54,s_17_6_0,1.99,Android,2.4.0
414,17,session_end,,2026-08-07T10:49:21,s_17_6_0,,Android,2.4.0
1786,71,session_start,,2026-08-07T11:16:00,s_71_6_0,,Android,2.4.1
1787,71,level_start,9,2026-08-07T11:17:11,s_71_6_0,,Android,2.4.1
1788,71,level_fail,9,2026-08-07T11:20:06,s_71_6_0,,Android,2.4.1
1789,71,level_start,10,2026-08-07T11:20:35,s_71_6_0,,Android,2.4.1
1790,71,level_complete,10,2026-08-07T11:24:10,s_71_6_0,,Android,2.4.1
1791,71,level_start,11,2026-08-07T11:25:31,s_71_6_0,,Android,2.4.1
1792,71,level_complete,11,2026-08-07T11:26:45,s_71_6_0,,Android,2.4.1
1793,71,session_end,,2026-08-07T11:28:43,s_71_6_0,,Android,2.4.1
709,28,session_start,,2026-08-07T11:51:00,s_28_6_0,,iOS,2.4.0
710,28,level_start,4,2026-08-07T11:51:41,s_28_6_0,,iOS,2.4.0
976,44,session_start,,2026-08-07T11:53:00,s_44_6_0,,iOS,2.4.0
977,44,level_start,2,2026-08-07T11:53:39,s_44_6_0,,iOS,2.4.0
711,28,level_complete,4,2026-08-07T11:54:48,s_28_6_0,,iOS,2.4.0
712,28,level_start,5,2026-08-07T11:55:34,s_28_6_0,,iOS,2.4.0
978,44,level_complete,2,2026-08-07T11:57:21,s_44_6_0,,iOS,2.4.0
979,44,level_start,3,2026-08-07T11:57:53,s_44_6_0,,iOS,2.4.0
980,44,level_complete,3,2026-08-07T11:58:44,s_44_6_0,,iOS,2.4.0
713,28,level_complete,5,2026-08-07T11:59:32,s_28_6_0,,iOS,2.4.0
714,28,level_start,6,2026-08-07T11:59:59,s_28_6_0,,iOS,2.4.0
981,44,level_start,4,2026-08-07T12:00:13,s_44_6_0,,iOS,2.4.0
982,44,level_fail,4,2026-08-07T12:02:28,s_44_6_0,,iOS,2.4.0
715,28,level_complete,6,2026-08-07T12:02:54,s_28_6_0,,iOS,2.4.0
716,28,session_end,,2026-08-07T12:03:59,s_28_6_0,,iOS,2.4.0
983,44,session_end,,2026-08-07T12:04:13,s_44_6_0,,iOS,2.4.0
1484,59,session_start,,2026-08-07T12:36:00,s_59_6_1,,iOS,2.4.0
1485,59,level_start,1,2026-08-07T12:36:37,s_59_6_1,,iOS,2.4.0
1486,59,level_complete,1,2026-08-07T12:39:55,s_59_6_1,,iOS,2.4.0
1487,59,level_start,2,2026-08-07T12:40:44,s_59_6_1,,iOS,2.4.0
1488,59,level_complete,2,2026-08-07T12:43:08,s_59_6_1,,iOS,2.4.0
1489,59,session_end,,2026-08-07T12:43:50,s_59_6_1,,iOS,2.4.0
2543,102,session_start,,2026-08-07T12:48:00,s_102_6_0,,Android,2.4.1
2544,102,level_start,1,2026-08-07T12:49:05,s_102_6_0,,Android,2.4.1
2545,102,level_complete,1,2026-08-07T12:51:36,s_102_6_0,,Android,2.4.1
2546,102,session_end,,2026-08-07T12:52:57,s_102_6_0,,Android,2.4.1
4165,169,session_start,,2026-08-07T12:56:00,s_169_6_0,,iOS,2.4.0
4166,169,level_start,8,2026-08-07T12:56:26,s_169_6_0,,iOS,2.4.0
4167,169,level_complete,8,2026-08-07T12:58:13,s_169_6_0,,iOS,2.4.0
4168,169,session_end,,2026-08-07T12:59:25,s_169_6_0,,iOS,2.4.0
2840,115,session_start,,2026-08-07T13:00:00,s_115_6_1,,iOS,2.4.0
2841,115,level_start,1,2026-08-07T13:01:13,s_115_6_1,,iOS,2.4.0
2842,115,level_complete,1,2026-08-07T13:03:49,s_115_6_1,,iOS,2.4.0
2843,115,session_end,,2026-08-07T13:05:29,s_115_6_1,,iOS,2.4.0
1210,48,session_start,,2026-08-07T13:42:00,s_48_6_0,,Android,2.5.0
1211,48,level_start,6,2026-08-07T13:42:26,s_48_6_0,,Android,2.5.0
1212,48,level_complete,6,2026-08-07T13:42:58,s_48_6_0,,Android,2.5.0
1213,48,level_start,7,2026-08-07T13:43:38,s_48_6_0,,Android,2.5.0
1214,48,level_fail,7,2026-08-07T13:46:17,s_48_6_0,,Android,2.5.0
1215,48,level_start,8,2026-08-07T13:47:40,s_48_6_0,,Android,2.5.0
1216,48,level_complete,8,2026-08-07T13:48:52,s_48_6_0,,Android,2.5.0
1217,48,level_start,9,2026-08-07T13:50:14,s_48_6_0,,Android,2.5.0
1218,48,level_complete,9,2026-08-07T13:52:06,s_48_6_0,,Android,2.5.0
1219,48,session_end,,2026-08-07T13:53:11,s_48_6_0,,Android,2.5.0
2387,94,session_start,,2026-08-07T14:37:00,s_94_6_0,,iOS,2.4.0
2388,94,level_start,1,2026-08-07T14:38:22,s_94_6_0,,iOS,2.4.0
2389,94,level_complete,1,2026-08-07T14:41:23,s_94_6_0,,iOS,2.4.0
2390,94,session_end,,2026-08-07T14:43:00,s_94_6_0,,iOS,2.4.0
4410,178,session_start,,2026-08-07T14:45:00,s_178_6_0,,iOS,2.4.0
4411,178,level_start,6,2026-08-07T14:45:40,s_178_6_0,,iOS,2.4.0
4412,178,level_complete,6,2026-08-07T14:47:23,s_178_6_0,,iOS,2.4.0
567,23,session_start,,2026-08-07T14:48:00,s_23_6_0,,Android,2.5.0
4413,178,level_start,7,2026-08-07T14:48:13,s_178_6_0,,iOS,2.4.0
568,23,level_start,15,2026-08-07T14:49:24,s_23_6_0,,Android,2.5.0
4414,178,level_fail,7,2026-08-07T14:50:55,s_178_6_0,,iOS,2.4.0
2065,82,session_start,,2026-08-07T14:52:00,s_82_6_0,,iOS,2.5.0
4415,178,level_start,8,2026-08-07T14:52:19,s_178_6_0,,iOS,2.4.0
2066,82,level_start,1,2026-08-07T14:52:29,s_82_6_0,,iOS,2.5.0
569,23,level_fail,15,2026-08-07T14:53:04,s_23_6_0,,Android,2.5.0
570,23,level_start,16,2026-08-07T14:53:30,s_23_6_0,,Android,2.5.0
4416,178,level_complete,8,2026-08-07T14:54:08,s_178_6_0,,iOS,2.4.0
571,23,level_complete,16,2026-08-07T14:54:25,s_23_6_0,,Android,2.5.0
4417,178,purchase,,2026-08-07T14:55:02,s_178_6_0,0.99,iOS,2.4.0
572,23,session_end,,2026-08-07T14:55:04,s_23_6_0,,Android,2.5.0
2067,82,level_complete,1,2026-08-07T14:56:21,s_82_6_0,,iOS,2.5.0
4418,178,session_end,,2026-08-07T14:56:46,s_178_6_0,,iOS,2.4.0
2068,82,session_end,,2026-08-07T14:57:50,s_82_6_0,,iOS,2.5.0
2423,95,session_start,,2026-08-07T15:22:00,s_95_6_0,,Android,2.4.1
2424,95,level_start,8,2026-08-07T15:22:27,s_95_6_0,,Android,2.4.1
643,25,session_start,,2026-08-07T15:23:00,s_25_6_0,,iOS,2.4.0
644,25,level_start,10,2026-08-07T15:24:24,s_25_6_0,,iOS,2.4.0
645,25,level_complete,10,2026-08-07T15:25:32,s_25_6_0,,iOS,2.4.0
2425,95,level_complete,8,2026-08-07T15:25:32,s_95_6_0,,Android,2.4.1
646,25,level_start,11,2026-08-07T15:25:55,s_25_6_0,,iOS,2.4.0
2426,95,session_end,,2026-08-07T15:27:16,s_95_6_0,,Android,2.4.1
647,25,level_complete,11,2026-08-07T15:28:28,s_25_6_0,,iOS,2.4.0
648,25,level_start,12,2026-08-07T15:29:41,s_25_6_0,,iOS,2.4.0
649,25,level_complete,12,2026-08-07T15:30:32,s_25_6_0,,iOS,2.4.0
1947,77,session_start,,2026-08-07T15:31:00,s_77_6_0,,iOS,2.5.0
650,25,level_start,13,2026-08-07T15:31:10,s_25_6_0,,iOS,2.4.0
2547,102,session_start,,2026-08-07T15:32:00,s_102_6_1,,Android,2.4.1
1948,77,level_start,1,2026-08-07T15:32:23,s_77_6_0,,iOS,2.5.0
651,25,level_complete,13,2026-08-07T15:33:09,s_25_6_0,,iOS,2.4.0
2548,102,level_start,1,2026-08-07T15:33:18,s_102_6_1,,Android,2.4.1
1949,77,level_complete,1,2026-08-07T15:33:53,s_77_6_0,,iOS,2.5.0
652,25,session_end,,2026-08-07T15:34:05,s_25_6_0,,iOS,2.4.0
2549,102,level_complete,1,2026-08-07T15:34:15,s_102_6_1,,Android,2.4.1
1950,77,level_start,2,2026-08-07T15:35:13,s_77_6_0,,iOS,2.5.0
2550,102,level_start,2,2026-08-07T15:35:37,s_102_6_1,,Android,2.4.1
1951,77,level_complete,2,2026-08-07T15:37:39,s_77_6_0,,iOS,2.5.0
2551,102,level_complete,2,2026-08-07T15:38:14,s_102_6_1,,Android,2.4.1
1952,77,session_end,,2026-08-07T15:38:19,s_77_6_0,,iOS,2.5.0
2552,102,session_end,,2026-08-07T15:39:01,s_102_6_1,,Android,2.4.1
267,11,session_start,,2026-08-07T15:51:00,s_11_6_0,,Android,2.5.0
268,11,level_start,8,2026-08-07T15:51:28,s_11_6_0,,Android,2.5.0
3867,160,session_start,,2026-08-07T15:53:00,s_160_6_0,,iOS,2.4.1
269,11,level_complete,8,2026-08-07T15:53:17,s_11_6_0,,Android,2.5.0
3868,160,level_start,10,2026-08-07T15:53:38,s_160_6_0,,iOS,2.4.1
270,11,level_start,9,2026-08-07T15:54:38,s_11_6_0,,Android,2.5.0
3869,160,level_complete,10,2026-08-07T15:55:41,s_160_6_0,,iOS,2.4.1
3870,160,level_start,11,2026-08-07T15:56:32,s_160_6_0,,iOS,2.4.1
3871,160,level_complete,11,2026-08-07T15:57:21,s_160_6_0,,iOS,2.4.1
271,11,level_complete,9,2026-08-07T15:57:22,s_11_6_0,,Android,2.5.0
272,11,session_end,,2026-08-07T15:58:44,s_11_6_0,,Android,2.5.0
3872,160,session_end,,2026-08-07T15:58:44,s_160_6_0,,iOS,2.4.1
3237,134,session_start,,2026-08-07T16:26:00,s_134_6_0,,iOS,2.4.1
3238,134,level_start,1,2026-08-07T16:27:09,s_134_6_0,,iOS,2.4.1
3239,134,level_complete,1,2026-08-07T16:28:31,s_134_6_0,,iOS,2.4.1
3240,134,level_start,2,2026-08-07T16:29:17,s_134_6_0,,iOS,2.4.1
3241,134,level_complete,2,2026-08-07T16:31:06,s_134_6_0,,iOS,2.4.1
3242,134,level_start,3,2026-08-07T16:32:26,s_134_6_0,,iOS,2.4.1
3243,134,level_complete,3,2026-08-07T16:33:36,s_134_6_0,,iOS,2.4.1
3244,134,session_end,,2026-08-07T16:34:45,s_134_6_0,,iOS,2.4.1
1144,47,session_start,,2026-08-07T17:03:00,s_47_6_0,,iOS,2.4.1
1145,47,level_start,14,2026-08-07T17:03:26,s_47_6_0,,iOS,2.4.1
1355,54,session_start,,2026-08-07T17:05:00,s_54_6_0,,iOS,2.5.0
1356,54,level_start,9,2026-08-07T17:06:08,s_54_6_0,,iOS,2.5.0
1146,47,level_complete,14,2026-08-07T17:06:52,s_47_6_0,,iOS,2.4.1
1147,47,session_end,,2026-08-07T17:08:18,s_47_6_0,,iOS,2.4.1
1357,54,level_fail,9,2026-08-07T17:08:19,s_54_6_0,,iOS,2.5.0
1358,54,level_start,10,2026-08-07T17:08:42,s_54_6_0,,iOS,2.5.0
1830,72,session_start,,2026-08-07T17:09:00,s_72_6_0,,Android,2.5.0
1831,72,level_start,1,2026-08-07T17:09:49,s_72_6_0,,Android,2.5.0
1832,72,level_complete,1,2026-08-07T17:11:10,s_72_6_0,,Android,2.5.0
1359,54,level_complete,10,2026-08-07T17:11:13,s_54_6_0,,iOS,2.5.0
1833,72,level_start,2,2026-08-07T17:11:49,s_72_6_0,,Android,2.5.0
1360,54,level_start,11,2026-08-07T17:12:01,s_54_6_0,,iOS,2.5.0
1361,54,level_fail,11,2026-08-07T17:13:05,s_54_6_0,,iOS,2.5.0
1362,54,session_end,,2026-08-07T17:14:44,s_54_6_0,,iOS,2.5.0
1834,72,level_complete,2,2026-08-07T17:15:32,s_72_6_0,,Android,2.5.0
1835,72,level_start,3,2026-08-07T17:16:02,s_72_6_0,,Android,2.5.0
1836,72,level_complete,3,2026-08-07T17:17:00,s_72_6_0,,Android,2.5.0
1837,72,level_start,4,2026-08-07T17:17:51,s_72_6_0,,Android,2.5.0
1,1,session_start,,2026-08-07T17:20:00,s_1_6_0,,Android,2.5.0
2,1,level_start,2,2026-08-07T17:20:53,s_1_6_0,,Android,2.5.0
1838,72,level_fail,4,2026-08-07T17:20:59,s_72_6_0,,Android,2.5.0
335,15,session_start,,2026-08-07T17:21:00,s_15_6_0,,iOS,2.4.0
3,1,level_complete,2,2026-08-07T17:21:36,s_1_6_0,,Android,2.5.0
1839,72,session_end,,2026-08-07T17:22:05,s_72_6_0,,Android,2.5.0
336,15,level_start,10,2026-08-07T17:22:20,s_15_6_0,,iOS,2.4.0
4,1,session_end,,2026-08-07T17:22:59,s_1_6_0,,Android,2.5.0
1478,59,session_start,,2026-08-07T17:23:00,s_59_6_0,,iOS,2.4.0
1479,59,level_start,1,2026-08-07T17:23:46,s_59_6_0,,iOS,2.4.0
1480,59,level_complete,1,2026-08-07T17:26:01,s_59_6_0,,iOS,2.4.0
337,15,level_complete,10,2026-08-07T17:26:18,s_15_6_0,,iOS,2.4.0
338,15,level_start,11,2026-08-07T17:27:20,s_15_6_0,,iOS,2.4.0
1481,59,level_start,2,2026-08-07T17:27:22,s_59_6_0,,iOS,2.4.0
1482,59,level_complete,2,2026-08-07T17:28:37,s_59_6_0,,iOS,2.4.0
1483,59,session_end,,2026-08-07T17:29:39,s_59_6_0,,iOS,2.4.0
339,15,level_complete,11,2026-08-07T17:30:42,s_15_6_0,,iOS,2.4.0
340,15,level_start,12,2026-08-07T17:31:55,s_15_6_0,,iOS,2.4.0
341,15,level_complete,12,2026-08-07T17:34:54,s_15_6_0,,iOS,2.4.0
342,15,level_start,13,2026-08-07T17:35:17,s_15_6_0,,iOS,2.4.0
343,15,level_complete,13,2026-08-07T17:38:19,s_15_6_0,,iOS,2.4.0
344,15,session_end,,2026-08-07T17:40:12,s_15_6_0,,iOS,2.4.0
4372,175,session_start,,2026-08-07T17:45:00,s_175_6_0,,iOS,2.4.1
4373,175,level_start,1,2026-08-07T17:46:01,s_175_6_0,,iOS,2.4.1
4374,175,level_fail,1,2026-08-07T17:49:01,s_175_6_0,,iOS,2.4.1
4375,175,session_end,,2026-08-07T17:50:15,s_175_6_0,,iOS,2.4.1
3919,162,session_start,,2026-08-07T17:55:00,s_162_6_1,,Android,2.5.0
3920,162,level_start,9,2026-08-07T17:55:40,s_162_6_1,,Android,2.5.0
3921,162,level_fail,9,2026-08-07T17:56:48,s_162_6_1,,Android,2.5.0
2513,99,session_start,,2026-08-07T17:57:00,s_99_6_0,,Android,2.4.1
3922,162,session_end,,2026-08-07T17:57:28,s_162_6_1,,Android,2.5.0
2514,99,level_start,1,2026-08-07T17:58:04,s_99_6_0,,Android,2.4.1
2515,99,level_complete,1,2026-08-07T17:58:41,s_99_6_0,,Android,2.4.1
2516,99,session_end,,2026-08-07T17:59:46,s_99_6_0,,Android,2.4.1
1560,62,session_start,,2026-08-07T18:13:00,s_62_6_0,,Android,2.4.0
1050,46,session_start,,2026-08-07T18:14:00,s_46_6_0,,Android,2.5.0
1561,62,level_start,15,2026-08-07T18:14:01,s_62_6_0,,Android,2.4.0
1051,46,level_start,16,2026-08-07T18:15:12,s_46_6_0,,Android,2.5.0
1865,73,session_start,,2026-08-07T18:16:00,s_73_6_0,,iOS,2.5.0
1562,62,level_fail,15,2026-08-07T18:16:03,s_62_6_0,,Android,2.4.0
1866,73,level_start,1,2026-08-07T18:16:55,s_73_6_0,,iOS,2.5.0
1563,62,level_start,16,2026-08-07T18:16:56,s_62_6_0,,Android,2.4.0
1052,46,level_complete,16,2026-08-07T18:17:53,s_46_6_0,,Android,2.5.0
1564,62,level_fail,16,2026-08-07T18:18:13,s_62_6_0,,Android,2.4.0
1053,46,level_start,17,2026-08-07T18:18:14,s_46_6_0,,Android,2.5.0
1867,73,level_complete,1,2026-08-07T18:18:22,s_73_6_0,,iOS,2.5.0
1565,62,level_start,17,2026-08-07T18:19:03,s_62_6_0,,Android,2.4.0
1868,73,level_start,2,2026-08-07T18:19:32,s_73_6_0,,iOS,2.5.0
1566,62,level_complete,17,2026-08-07T18:20:41,s_62_6_0,,Android,2.4.0
1054,46,level_fail,17,2026-08-07T18:20:45,s_46_6_0,,Android,2.5.0
1567,62,level_start,18,2026-08-07T18:21:44,s_62_6_0,,Android,2.4.0
1055,46,session_end,,2026-08-07T18:22:31,s_46_6_0,,Android,2.5.0
1869,73,level_complete,2,2026-08-07T18:22:50,s_73_6_0,,iOS,2.5.0
1568,62,level_complete,18,2026-08-07T18:23:47,s_62_6_0,,Android,2.4.0
1870,73,session_end,,2026-08-07T18:24:26,s_73_6_0,,iOS,2.5.0
1569,62,session_end,,2026-08-07T18:25:11,s_62_6_0,,Android,2.4.0
2135,84,session_start,,2026-08-07T18:40:00,s_84_6_0,,Android,2.5.0
2136,84,level_start,3,2026-08-07T18:41:03,s_84_6_0,,Android,2.5.0
2137,84,level_complete,3,2026-08-07T18:43:49,s_84_6_0,,Android,2.5.0
2138,84,level_start,4,2026-08-07T18:45:09,s_84_6_0,,Android,2.5.0
2139,84,level_complete,4,2026-08-07T18:47:35,s_84_6_0,,Android,2.5.0
2140,84,level_start,5,2026-08-07T18:48:55,s_84_6_0,,Android,2.5.0
2141,84,level_complete,5,2026-08-07T18:51:51,s_84_6_0,,Android,2.5.0
2142,84,session_end,,2026-08-07T18:53:14,s_84_6_0,,Android,2.5.0
1977,78,session_start,,2026-08-07T19:18:00,s_78_6_0,,iOS,2.5.0
1978,78,level_start,3,2026-08-07T19:18:35,s_78_6_0,,iOS,2.5.0
1979,78,level_complete,3,2026-08-07T19:19:11,s_78_6_0,,iOS,2.5.0
1980,78,level_start,4,2026-08-07T19:19:46,s_78_6_0,,iOS,2.5.0
1981,78,level_fail,4,2026-08-07T19:23:24,s_78_6_0,,iOS,2.5.0
1982,78,session_end,,2026-08-07T19:25:12,s_78_6_0,,iOS,2.5.0
2331,92,session_start,,2026-08-07T19:46:00,s_92_6_0,,Android,2.4.0
2332,92,level_start,1,2026-08-07T19:46:36,s_92_6_0,,Android,2.4.0
2333,92,level_complete,1,2026-08-07T19:48:37,s_92_6_0,,Android,2.4.0
2334,92,level_start,2,2026-08-07T19:49:08,s_92_6_0,,Android,2.4.0
2335,92,level_complete,2,2026-08-07T19:49:42,s_92_6_0,,Android,2.4.0
2336,92,level_start,3,2026-08-07T19:50:41,s_92_6_0,,Android,2.4.0
2337,92,level_complete,3,2026-08-07T19:51:52,s_92_6_0,,Android,2.4.0
1260,50,session_start,,2026-08-07T19:52:00,s_50_6_0,,Android,2.5.0
1261,50,level_start,6,2026-08-07T19:53:09,s_50_6_0,,Android,2.5.0
2338,92,session_end,,2026-08-07T19:53:35,s_92_6_0,,Android,2.4.0
1262,50,level_complete,6,2026-08-07T19:56:27,s_50_6_0,,Android,2.5.0
1263,50,level_start,7,2026-08-07T19:57:28,s_50_6_0,,Android,2.5.0
1264,50,level_fail,7,2026-08-07T20:00:07,s_50_6_0,,Android,2.5.0
1265,50,session_end,,2026-08-07T20:01:30,s_50_6_0,,Android,2.5.0
4189,170,session_start,,2026-08-07T20:19:00,s_170_6_0,,iOS,2.5.0
4190,170,level_start,4,2026-08-07T20:20:24,s_170_6_0,,iOS,2.5.0
4191,170,level_fail,4,2026-08-07T20:21:21,s_170_6_0,,iOS,2.5.0
4192,170,level_start,5,2026-08-07T20:22:09,s_170_6_0,,iOS,2.5.0
4193,170,level_complete,5,2026-08-07T20:24:12,s_170_6_0,,iOS,2.5.0
4194,170,level_start,6,2026-08-07T20:25:29,s_170_6_0,,iOS,2.5.0
4195,170,level_complete,6,2026-08-07T20:28:37,s_170_6_0,,iOS,2.5.0
4196,170,level_start,7,2026-08-07T20:29:48,s_170_6_0,,iOS,2.5.0
4197,170,level_complete,7,2026-08-07T20:31:06,s_170_6_0,,iOS,2.5.0
4198,170,session_end,,2026-08-07T20:32:30,s_170_6_0,,iOS,2.5.0
131,5,session_start,,2026-08-07T20:40:00,s_5_6_0,,Android,2.4.0
132,5,level_start,1,2026-08-07T20:41:02,s_5_6_0,,Android,2.4.0
133,5,level_complete,1,2026-08-07T20:41:56,s_5_6_0,,Android,2.4.0
134,5,level_start,2,2026-08-07T20:43:05,s_5_6_0,,Android,2.4.0
135,5,level_complete,2,2026-08-07T20:44:47,s_5_6_0,,Android,2.4.0
136,5,level_start,3,2026-08-07T20:45:26,s_5_6_0,,Android,2.4.0
137,5,level_complete,3,2026-08-07T20:47:21,s_5_6_0,,Android,2.4.0
138,5,session_end,,2026-08-07T20:49:15,s_5_6_0,,Android,2.4.0
4005,165,session_start,,2026-08-07T22:19:00,s_165_6_0,,iOS,2.4.0
4006,165,level_start,10,2026-08-07T22:20:18,s_165_6_0,,iOS,2.4.0
4007,165,level_complete,10,2026-08-07T22:22:33,s_165_6_0,,iOS,2.4.0
4008,165,session_end,,2026-08-07T22:23:48,s_165_6_0,,iOS,2.4.0
3079,123,session_start,,2026-08-07T22:36:00,s_123_6_0,,Android,2.5.0
3080,123,level_start,1,2026-08-07T22:36:44,s_123_6_0,,Android,2.5.0
3081,123,level_complete,1,2026-08-07T22:40:07,s_123_6_0,,Android,2.5.0
3082,123,session_end,,2026-08-07T22:42:03,s_123_6_0,,Android,2.5.0
3915,162,session_start,,2026-08-07T22:47:00,s_162_6_0,,Android,2.5.0
3916,162,level_start,10,2026-08-07T22:47:23,s_162_6_0,,Android,2.5.0
3917,162,level_fail,10,2026-08-07T22:50:23,s_162_6_0,,Android,2.5.0
3918,162,session_end,,2026-08-07T22:51:54,s_162_6_0,,Android,2.5.0
3385,142,session_start,,2026-08-07T22:52:00,s_142_6_0,,iOS,2.4.1
3386,142,level_start,2,2026-08-07T22:52:38,s_142_6_0,,iOS,2.4.1
3387,142,level_complete,2,2026-08-07T22:54:14,s_142_6_0,,iOS,2.4.1
3388,142,level_start,3,2026-08-07T22:54:52,s_142_6_0,,iOS,2.4.1
3389,142,level_complete,3,2026-08-07T22:56:27,s_142_6_0,,iOS,2.4.1
3390,142,level_start,4,2026-08-07T22:57:07,s_142_6_0,,iOS,2.4.1
3391,142,level_complete,4,2026-08-07T22:57:40,s_142_6_0,,iOS,2.4.1
3392,142,session_end,,2026-08-07T22:58:21,s_142_6_0,,iOS,2.4.1
3471,146,session_start,,2026-08-07T22:59:00,s_146_6_0,,iOS,2.4.0
3472,146,level_start,8,2026-08-07T22:59:55,s_146_6_0,,iOS,2.4.0
3473,146,level_fail,8,2026-08-07T23:01:21,s_146_6_0,,iOS,2.4.0
3474,146,level_start,9,2026-08-07T23:02:41,s_146_6_0,,iOS,2.4.0
3475,146,level_complete,9,2026-08-07T23:06:02,s_146_6_0,,iOS,2.4.0
3476,146,level_start,10,2026-08-07T23:06:39,s_146_6_0,,iOS,2.4.0
3477,146,level_complete,10,2026-08-07T23:09:25,s_146_6_0,,iOS,2.4.0
3478,146,session_end,,2026-08-07T23:10:57,s_146_6_0,,iOS,2.4.0
1618,66,session_start,,2026-08-08T08:02:00,s_66_7_0,,Android,2.5.0
1619,66,level_start,11,2026-08-08T08:03:20,s_66_7_0,,Android,2.5.0
1620,66,level_fail,11,2026-08-08T08:05:49,s_66_7_0,,Android,2.5.0
1621,66,level_start,12,2026-08-08T08:07:18,s_66_7_0,,Android,2.5.0
1622,66,level_complete,12,2026-08-08T08:08:57,s_66_7_0,,Android,2.5.0
1623,66,level_start,13,2026-08-08T08:09:34,s_66_7_0,,Android,2.5.0
1624,66,level_complete,13,2026-08-08T08:13:02,s_66_7_0,,Android,2.5.0
1625,66,session_end,,2026-08-08T08:14:47,s_66_7_0,,Android,2.5.0
2992,120,session_start,,2026-08-08T08:17:00,s_120_7_0,,Android,2.4.0
2993,120,level_start,1,2026-08-08T08:18:16,s_120_7_0,,Android,2.4.0
2994,120,level_complete,1,2026-08-08T08:19:07,s_120_7_0,,Android,2.4.0
2995,120,session_end,,2026-08-08T08:20:54,s_120_7_0,,Android,2.4.0
3805,159,session_start,,2026-08-08T08:34:00,s_159_7_0,,iOS,2.4.1
3806,159,level_start,1,2026-08-08T08:34:22,s_159_7_0,,iOS,2.4.1
3807,159,level_complete,1,2026-08-08T08:35:03,s_159_7_0,,iOS,2.4.1
3808,159,session_end,,2026-08-08T08:36:10,s_159_7_0,,iOS,2.4.1
3319,140,session_start,,2026-08-08T08:39:00,s_140_7_0,,iOS,2.4.0
3320,140,level_start,3,2026-08-08T08:39:50,s_140_7_0,,iOS,2.4.0
2217,89,session_start,,2026-08-08T08:40:00,s_89_7_0,,iOS,2.4.0
2218,89,level_start,1,2026-08-08T08:41:28,s_89_7_0,,iOS,2.4.0
2219,89,level_complete,1,2026-08-08T08:43:25,s_89_7_0,,iOS,2.4.0
3321,140,level_complete,3,2026-08-08T08:43:28,s_140_7_0,,iOS,2.4.0
3322,140,session_end,,2026-08-08T08:44:29,s_140_7_0,,iOS,2.4.0
2220,89,session_end,,2026-08-08T08:44:53,s_89_7_0,,iOS,2.4.0
